"MBRD,C,7","RBVP,C,3","SLOV,C,1","SATI,N,6,2","IZNO,N,14,3","PERC,N,14,4","KOEF,N,12,3","POK2,C,1","RBRM,C,3","KESC,C,1","RBPS,C,2","P_R,C,1","RBMZ,C,4","RBOP,C,4","RBIM,C,3","RBTC,C,8","SIFK,C,5","SALD,N,10,2","STSALD,N,12,2","RATB,N,12,2","RATP,N,12,2","NEAK,N,12,3","REC,N,1,0","RBZA,C,1","GRAD,C,10","KPREB,N,5,3","LPREB,N,5,3","PART,C,30","HKMB,C,7","MRBTC,C,8","POROSL,N,10,2","NAZI,C,20"
0006485,065,T,0,5000,0,,K,005,R,03,P,,,992,32230000,,,,,,,,,,,,,0006485,,,
0006485,065,T,0,5000,0,,K,005,R,03,P,,,992,32230000,,,,,,,,,,,,,0006485,,,
0006497,504,T,0,24000,0,,K,005,R,03,P,,,930,32230000,,,,,,,,,,,,,0006497,,,
0006500,090,T,0,107.934,0,,K,005,R,03,P,,,910,32240000,,,,,,,,,,,,,0006500,,,
0006505,090,T,0,817.895,0,,K,005,R,03,U,,,930,32210000,,,,,,,,,,,,,0006505,,,
0006519,065,T,0,3000,0,,K,005,R,03,P,,,980,32120000,,,,,,,,,,,,,0006519,,,
0006519,065,T,0,5000,0,,K,005,R,03,P,,,980,32120000,,,,,,,,,,,,,0006519,,,
0006526,090,T,0,422.576,0,,K,005,R,03,P,,,930,32120000,,,,,,,,,,,,,0006526,,,
0006549,090,T,0,631.41,0,,K,005,R,03,P,,,920,32320000,,,,,,,,,,,,,0006549,,,
0006559,090,T,0,570.511,0,,K,005,R,03,P,,,930,32270000,,,,,,,,,,,,,0006559,,,
0006568,065,T,0,10000,0,,K,005,R,03,P,,,991,32220000,,,,,,,,,,,,,0006568,,,
0006568,065,T,0,5000,0,,K,005,R,03,P,,,991,32220000,,,,,,,,,,,,,0006568,,,
0006571,090,T,0,918.051,0,,K,005,R,03,P,,,991,32320000,,,,,,,,,,,,,0006571,,,
0006577,065,T,0,6000,0,,K,005,R,03,U,,,920,23200000,,,,,,,,,,,,,0006577,,,
0006577,065,T,0,5209,0,,K,005,R,03,U,,,920,23200000,,,,,,,,,,,,,0006577,,,
0006587,090,T,0,483.747,0,,K,005,R,06,R,,,930,33300000,,,,,,,,,,,,,0006587,,,
0006616,090,T,0,632.617,0,,K,005,R,03,P,,,930,32120000,,,,,,,,,,,,,0006616,,,
0006620,090,T,0,617.281,0,,K,005,R,02,P,,,992,23200000,,,,,,,,,,,,,0006620,,,
0006642,065,T,0,5000,0,,K,005,R,02,U,,,930,23200000,,,,,,,,,,,,,0006642,,,
0006659,065,T,0,10000,0,,K,005,R,02,P,,,930,32230000,,,,,,,,,,,,,0006659,,,
0006699,065,T,0,10000,0,,K,005,R,03,P,,,910,32270000,,,,,,,,,,,,,0006699,,,
0007484,090,T,0,729.958,0,,K,021,R,06,R,,,930,22200000,,,,,,,,,,,,,0007484,,,
0007777,090,T,0,1093.303,0,,K,005,R,02,P,,,930,32240000,,,,,,,,,,,,,0007777,,,
0007905,090,T,0,915.917,0,,K,005,R,08,R,,,992,21000000,,,,,,,,,,,,,0007905,,,
0008235,065,T,0,5000,0,,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0008235,,,
0008235,065,T,0,5000,0,,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0008235,,,
0008235,065,T,0,5000,0,,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0008235,,,
0008235,065,T,0,5000,0,,K,005,R,07,R,,,930,21000000,,,,,,,,,,,,,0008235,,,
0008318,090,T,0,630.603,0,,K,005,R,08,R,,,930,31200000,,,,,,,,,,,,,0008318,,,
0008523,090,T,0,969.458,0,,K,016,R,08,R,,,930,22200000,,,,,,,,,,,,,0008523,,,
0009185,090,T,0,827.76,0,,K,004,R,06,U,,,992,32400000,,,,,,,,,,,,,0009185,,,
0009188,090,T,0,882.685,0,,K,005,R,06,U,,,910,32400000,,,,,,,,,,,,,0009188,,,
0009197,090,T,0,1078.971,0,,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0009197,,,
0009230,090,T,0,817.104,0,,K,009,R,06,R,,,930,33300000,,,,,,,,,,,,,0009230,,,
0009233,090,T,0,795.632,0,,K,009,R,03,R,,,997,23200000,,,,,,,,,,,,,0009233,,,
0009297,090,T,0,863.637,0,,K,015,R,08,R,,,930,22200000,,,,,,,,,,,,,0009297,,,
0009326,090,T,0,514.111,0,,K,005,R,03,R,,,930,32210000,,,,,,,,,,,,,0009326,,,
0009354,090,T,0,841.547,0,,K,005,R,08,R,,,930,41000000,,,,,,,,,,,,,0009354,,,
0009363,090,T,0,635.659,0,,K,005,R,06,R,,,997,42000000,,,,,,,,,,,,,0009363,,,
0009480,090,T,0,620.331,0,,K,005,R,02,P,,,910,32240000,,,,,,,,,,,,,0009480,,,
0009480,504,T,0,3546,0,,K,005,R,02,P,,,910,32240000,,,,,,,,,,,,,0009480,,,
0009611,090,T,0,1057.381,0,,K,005,R,06,P,,,992,32320000,,,,,,,,,,,,,0009611,,,
0009622,090,T,0,366.692,0,,K,005,R,03,P,,,910,32230000,,,,,,,,,,,,,0009622,,,
0009672,090,T,0,953.332,0,,K,005,R,03,P,,,980,32240000,,,,,,,,,,,,,0009672,,,
0009673,065,T,0,10000,0,,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0009673,,,
0009673,090,T,0,826.838,0,,K,005,R,02,U,,,910,32210000,,,,,,,,,,,,,0009673,,,
0009674,090,T,0,891.735,0,,K,005,R,06,U,,,910,32210000,,,,,,,,,,,,,0009674,,,
0009678,090,T,0,564.425,0,,K,005,R,03,U,,,980,32210000,,,,,,,,,,,,,0009678,,,
0009699,090,T,0,1019.755,0,,K,005,R,03,P,,,997,32240000,,,,,,,,,,,,,0009699,,,
0009840,090,T,0,871.826,0,,K,005,R,03,P,,,930,32120000,,,,,,,,,,,,,0009840,,,
0009859,090,T,0,831.884,0,,K,005,R,03,U,,,930,32400000,,,,,,,,,,,,,0009859,,,
0009891,090,T,0,1073.626,0,,K,005,R,06,P,,,910,32230000,,,,,,,,,,,,,0009891,,,
0009892,090,T,0,1016.767,0,,K,005,R,03,P,,,930,32120000,,,,,,,,,,,,,0009892,,,
0009895,090,T,0,548.048,0,,K,005,R,06,P,,,992,32220000,,,,,,,,,,,,,0009895,,,
0010288,090,T,0,1023.505,0,,K,005,R,03,P,,,930,32220000,,,,,,,,,,,,,0010288,,,
0010304,090,T,0,1023.751,0,,K,005,R,03,U,,,997,32110000,,,,,,,,,,,,,0010304,,,
0000800,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/00800,0,0,,0000800,,,
0000800,019,L,186,2985.3,0,103892.72,I,005,P,03,P,,,991,32320000,,,,,,,,,202/00800,0,0,,0000800,,,
0000800,002,G,18,14875.549,0,103892.72,K,005,P,03,P,,,991,32320000,,,,,,,,,202/00800,0,0,,0000800,,,
0000939,001,A,167,64740.387,0,68229.39,G,005,P,03,U,,,930,32210000,,,,,,,,,301/00000,0,0,,0000939,,,
0000939,019,L,224,3595.2,0,68229.39,I,005,P,03,U,,,930,32210000,,,,,,,,,301/00000,0,0,,0000939,,,
0000939,002,G,57,30935.826,0,68229.39,K,005,P,03,U,,,930,32210000,,,,,,,,,301/00000,0,0,,0000939,,,
0000939,007,E,100,7000,0,68229.39,K,005,P,03,U,,,930,32210000,,,,,,,,,301/00000,0,0,,0000939,,,
0000939,017,O,1,0,0,68229.39,K,005,P,03,U,,,930,32210000,,,,,,,,,301/00000,0,0,,0000939,,,
0001008,001,A,168,91260.861,0,91053.92,G,005,P,03,P,,,930,32260000,,,,,,,,,306/01008,0,0,,0001008,,,
0001008,019,L,205,3290.25,0,91053.92,I,005,P,03,P,,,930,32260000,,,,,,,,,306/01008,0,0,,0001008,,,
0001008,002,G,37,28138.765,0,91053.92,K,005,P,03,P,,,930,32260000,,,,,,,,,306/01008,0,0,,0001008,,,
0001701,001,A,96,41884.685,0,76788.59,G,005,P,03,P,,,910,32250000,,,,,,,,,306/01701,0,0,,0001701,,,
0001701,009,O,72,32528.087,0,76788.59,G,005,P,03,P,,,910,32250000,,,,,,,,,306/01701,0,0,,0001701,,,
0001701,019,L,126,2022.3,0,76788.59,I,005,P,03,P,,,910,32250000,,,,,,,,,306/01701,0,0,,0001701,,,
0001701,002,G,30,18324.55,0,76788.59,K,005,P,03,P,,,910,32250000,,,,,,,,,306/01701,0,0,,0001701,,,
0002596,001,A,168,106307.221,0,111369.47,G,015,P,08,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0002596,,,
0002596,019,L,160,2568,0,111369.47,I,015,P,08,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0002596,,,
0002596,002,G,20,17717.87,0,111369.47,K,015,P,08,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0002596,,,
0002824,001,A,168,70574.815,0,73935.52,G,005,P,03,U,,,997,32290000,,,,,,,,,309/00000,0,0,,0002824,,,
0002824,019,L,244,3916.2,0,73935.52,I,005,P,03,U,,,997,32290000,,,,,,,,,309/00000,0,0,,0002824,,,
0002824,002,G,76,44697.383,0,73935.52,K,005,P,03,U,,,997,32290000,,,,,,,,,309/00000,0,0,,0002824,,,
0002824,007,E,40,2800,0,73935.52,K,005,P,03,U,,,997,32290000,,,,,,,,,309/00000,0,0,,0002824,,,
0002824,008,E,40,4000,0,73935.52,K,005,P,03,U,,,997,32290000,,,,,,,,,309/00000,0,0,,0002824,,,
0002844,001,A,168,112787.239,0,118158.06,G,005,P,03,P,,,910,32240000,,,,,,,,,304/02844,0,0,,0002844,,,
0002844,019,L,192,3081.6,0,118158.06,I,005,P,03,P,,,910,32240000,,,,,,,,,304/02844,0,0,,0002844,,,
0002844,002,G,24,22557.448,0,118158.06,K,005,P,03,P,,,910,32240000,,,,,,,,,304/02844,0,0,,0002844,,,
0002999,001,A,168,91260.861,0,91053.92,G,005,P,03,P,,,930,32120000,,,,,,,,,602/02999,0,0,,0002999,,,
0002999,019,L,259,4156.95,0,91053.92,I,005,P,03,P,,,930,32120000,,,,,,,,,602/02999,0,0,,0002999,,,
0002999,002,G,91,69206.153,0,91053.92,K,005,P,03,P,,,930,32120000,,,,,,,,,602/02999,0,0,,0002999,,,
0003038,001,A,96,56668.756,0,103892.72,G,005,P,04,P,,,920,32250000,,,,,,,,,305/03038,0,0,,0003038,,,
0003038,009,O,72,43962.995,0,103892.72,G,005,P,04,P,,,920,32250000,,,,,,,,,305/03038,0,0,,0003038,,,
0003038,019,L,144,2311.2,0,103892.72,I,005,P,04,P,,,920,32250000,,,,,,,,,305/03038,0,0,,0003038,,,
0003038,002,G,48,39668.129,0,103892.72,K,005,P,04,P,,,920,32250000,,,,,,,,,305/03038,0,0,,0003038,,,
0003068,001,A,168,91260.861,0,91053.92,G,005,P,06,P,,,930,32260000,,,,,,,,,306/03068,0,0,,0003068,,,
0003068,019,L,216,3466.8,0,91053.92,I,005,P,06,P,,,930,32260000,,,,,,,,,306/03068,0,0,,0003068,,,
0003068,002,G,48,36504.344,0,91053.92,K,005,P,06,P,,,930,32260000,,,,,,,,,306/03068,0,0,,0003068,,,
0003074,001,A,168,108702.166,0,113878.46,G,003,P,06,R,,,910,32210000,,,,,,,,,301/00000,0,0,,0003074,,,
0003074,019,L,196,3145.8,0,113878.46,I,003,P,06,R,,,910,32210000,,,,,,,,,301/00000,0,0,,0003074,,,
0003074,002,G,28,25363.839,0,113878.46,K,003,P,06,R,,,910,32210000,,,,,,,,,301/00000,0,0,,0003074,,,
0003099,001,A,120,102932.952,0,150968.33,G,005,P,08,R,,,992,21000000,,,,,,,,,200/00000,0,0,,0003099,,,
0003099,014,O,0,0,48,150968.33,G,005,P,08,R,,,992,21000000,,,,,,,,,200/00000,0,0,,0003099,,,
0003099,019,L,120,1926,0,150968.33,I,005,P,08,R,,,992,21000000,,,,,,,,,200/00000,0,0,,0003099,,,
0003117,001,A,168,88276.803,0,92480.46,G,005,P,07,R,,,920,32310000,,,,,,,,,201/00000,0,0,,0003117,,,
0003117,019,L,180,2889,0,92480.46,I,005,P,07,R,,,920,32310000,,,,,,,,,201/00000,0,0,,0003117,,,
0003117,002,G,12,8827.68,0,92480.46,K,005,P,07,R,,,920,32310000,,,,,,,,,201/00000,0,0,,0003117,,,
0003595,001,A,168,67851.43,0,71082.45,G,005,P,01,U,,,910,32210000,,,,,,,,,500/00000,0,0,,0003595,,,
0003595,019,L,206,3306.3,0,71082.45,I,005,P,01,U,,,910,32210000,,,,,,,,,500/00000,0,0,,0003595,,,
0003595,002,G,38,21486.286,0,71082.45,K,005,P,01,U,,,910,32210000,,,,,,,,,500/00000,0,0,,0003595,,,
0003595,007,E,40,2800,0,71082.45,K,005,P,01,U,,,910,32210000,,,,,,,,,500/00000,0,0,,0003595,,,
0003641,001,A,168,99170.324,0,103892.72,G,003,P,06,R,,,992,32400000,,,,,,,,,407/00000,0,0,,0001611,,,
0003641,019,L,180,2889,0,103892.72,I,003,P,06,R,,,992,32400000,,,,,,,,,407/00000,0,0,,0001611,,,
0003641,002,G,12,9917.032,0,103892.72,K,003,P,06,R,,,992,32400000,,,,,,,,,407/00000,0,0,,0001611,,,
0003789,001,A,160,74995.2,0,82494.72,G,009,P,06,U,,,920,33100000,,,,,,,,,800/00000,0,0,,0005370,,,
0003789,010,O,8,3765.378,0,82494.72,G,009,P,06,U,,,920,33100000,,,,,,,,,800/00000,0,0,,0005370,,,
0003789,019,L,199,3193.95,0,82494.72,I,009,P,06,U,,,920,33100000,,,,,,,,,800/00000,0,0,,0005370,,,
0003789,002,G,39,25592.112,0,82494.72,K,009,P,06,U,,,920,33100000,,,,,,,,,800/00000,0,0,,0005370,,,
0003981,001,A,192,89994.24,0,82494.72,G,005,P,03,U,,,997,32340000,,,,,,,,,204/00000,0,0,,0001667,,,
0003981,019,L,192,3081.6,0,82494.72,I,005,P,03,U,,,997,32340000,,,,,,,,,204/00000,0,0,,0001667,,,
0003981,004,B,64,7799.501,0,82494.72,K,005,P,03,U,,,997,32340000,,,,,,,,,204/00000,0,0,,0001667,,,
0004013,001,A,164,67565.195,0,72508.99,G,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0001675,,,
0004013,019,L,220,3531,0,72508.99,I,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0001675,,,
0004013,002,G,56,32299.459,0,72508.99,K,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0001675,,,
0004013,017,O,4,0,0,72508.99,K,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0001675,,,
0004021,001,A,168,47727.273,0,50000,G,002,P,08,R,,,930,10000000,,,,,,,,,101/00000,0,0,,0001677,,,
0004021,019,L,168,2696.4,0,50000,I,002,P,08,R,,,930,10000000,,,,,,,,,101/00000,0,0,,0001677,,,
0004026,001,A,120,55273.766,0,81068.19,G,005,P,06,R,,,910,30000000,,,,,,,,,400/00000,0,0,,0001678,,,
0004026,009,O,40,18213.112,0,81068.19,G,005,P,06,R,,,910,30000000,,,,,,,,,400/00000,0,0,,0001678,,,
0004026,010,O,8,3642.622,0,81068.19,G,005,P,06,R,,,910,30000000,,,,,,,,,400/00000,0,0,,0001678,,,
0004026,019,L,38,609.9,0,81068.19,I,005,P,06,R,,,910,30000000,,,,,,,,,400/00000,0,0,,0001678,,,
0004026,002,G,18,11607.491,0,81068.19,K,005,P,06,R,,,910,30000000,,,,,,,,,400/00000,0,0,,0001678,,,
0004086,001,A,168,91000.178,0,95333.52,G,005,P,06,R,,,930,41000000,,,,,,,,,900/00000,0,0,,0001507,,,
0004086,019,L,168,2696.4,0,95333.52,I,005,P,06,R,,,930,41000000,,,,,,,,,900/00000,0,0,,0001507,,,
0004139,001,A,168,76963.11,0,76788.59,G,005,P,04,P,,,997,32260000,,,,,,,,,306/04139,0,0,,0001706,,,
0004139,019,L,262,4205.1,0,76788.59,I,005,P,04,P,,,997,32260000,,,,,,,,,306/04139,0,0,,0001706,,,
0004139,002,G,94,60287.769,0,76788.59,K,005,P,04,P,,,997,32260000,,,,,,,,,306/04139,0,0,,0001706,,,
0004162,001,A,88,37681.025,0,75362.05,G,005,P,03,P,,,980,32330000,,,,,,,,,203/04162,0,0,,0001715,,,
0004162,012,C,88,25367.983,0,75362.05,G,005,P,03,P,,,980,32330000,,,,,,,,,203/04162,0,0,,0001715,,,
0004162,019,L,88,1412.4,0,75362.05,I,005,P,03,P,,,980,32330000,,,,,,,,,203/04162,0,0,,0001715,,,
0004162,004,B,32,3562.57,0,75362.05,K,005,P,03,P,,,980,32330000,,,,,,,,,203/04162,0,0,,0001715,,,
0004166,001,A,120,48465.307,0,71082.45,G,005,P,06,R,,,910,31300000,,,,,,,,,603/00000,0,0,,0001718,,,
0004166,010,O,8,3053.892,0,71082.45,G,005,P,06,R,,,910,31300000,,,,,,,,,603/00000,0,0,,0001718,,,
0004166,012,C,40,9925.148,0,71082.45,G,005,P,06,R,,,910,31300000,,,,,,,,,603/00000,0,0,,0001718,,,
0004166,019,L,120,1926,0,71082.45,I,005,P,06,R,,,910,31300000,,,,,,,,,603/00000,0,0,,0001718,,,
0004202,001,A,168,47727.273,0,50000,G,002,P,08,R,,,930,10000000,,,,,,,,,100/00000,0,0,,0001727,,,
0004202,019,L,168,2696.4,0,50000,I,002,P,08,R,,,930,10000000,,,,,,,,,100/00000,0,0,,0001727,,,
0004208,001,A,128,56883.724,0,78215.12,G,005,P,03,P,,,920,32250000,,,,,,,,,305/04208,0,0,,0001729,,,
0004208,012,C,40,10503.563,0,78215.12,G,005,P,03,P,,,920,32250000,,,,,,,,,305/04208,0,0,,0001729,,,
0004208,019,L,128,2054.4,0,78215.12,I,005,P,03,P,,,920,32250000,,,,,,,,,305/04208,0,0,,0001729,,,
0004221,001,A,168,85553.418,0,89627.39,G,020,P,06,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0001734,,,
0004221,019,L,195,3129.75,0,89627.39,I,020,P,06,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0001734,,,
0004221,002,G,27,19249.519,0,89627.39,K,020,P,06,R,,,930,22200000,,,,,,,,,300/00000,0,0,,0001734,,,
0004248,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,910,32320000,,,,,,,,,202/04248,0,0,,0001745,,,
0004248,019,L,196,3145.8,0,103892.72,I,005,P,03,P,,,910,32320000,,,,,,,,,202/04248,0,0,,0001745,,,
0004248,002,G,28,23139.742,0,103892.72,K,005,P,03,P,,,910,32320000,,,,,,,,,202/04248,0,0,,0001745,,,
0004255,001,A,120,46520.039,0,68229.39,G,005,P,03,P,,,997,32320000,,,,,,,,,307/04255,0,0,,0001748,,,
0004255,012,C,48,12126.365,0,68229.39,G,005,P,03,P,,,997,32320000,,,,,,,,,307/04255,0,0,,0001748,,,
0004255,019,L,138,2214.9,0,68229.39,I,005,P,03,P,,,997,32320000,,,,,,,,,307/04255,0,0,,0001748,,,
0004255,002,G,18,9769.208,0,68229.39,K,005,P,03,P,,,997,32320000,,,,,,,,,307/04255,0,0,,0001748,,,
0004261,001,A,168,68384.457,0,68229.39,G,005,P,03,P,,,930,32270000,,,,,,,,,307/04261,0,0,,0001749,,,
0004261,019,L,219,3514.95,0,68229.39,I,005,P,03,P,,,930,32270000,,,,,,,,,307/04261,0,0,,0001749,,,
0004261,002,G,46,26214.042,0,68229.39,K,005,P,03,P,,,930,32270000,,,,,,,,,307/04261,0,0,,0001749,,,
0004269,001,A,168,104128.84,0,103892.72,G,005,P,03,P,,,930,32250000,,,,,,,,,305/04269,0,0,,0001750,,,
0004269,019,L,192,3081.6,0,103892.72,I,005,P,03,P,,,930,32250000,,,,,,,,,305/04269,0,0,,0001750,,,
0004269,002,G,24,20825.768,0,103892.72,K,005,P,03,P,,,930,32250000,,,,,,,,,305/04269,0,0,,0001750,,,
0004288,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,992,32320000,,,,,,,,,202/04288,0,0,,0001752,,,
0004288,019,L,203,3258.15,0,103892.72,I,005,P,03,P,,,992,32320000,,,,,,,,,202/04288,0,0,,0001752,,,
0004288,002,G,35,28924.678,0,103892.72,K,005,P,03,P,,,992,32320000,,,,,,,,,202/04288,0,0,,0001752,,,
0004302,001,A,168,82830.033,0,86774.32,G,005,P,06,R,,,930,31400000,,,,,,,,,604/00000,0,0,,0001756,,,
0004302,019,L,168,2696.4,0,86774.32,I,005,P,06,R,,,930,31400000,,,,,,,,,604/00000,0,0,,0001756,,,
0004322,001,A,168,86915.105,0,91053.92,G,005,P,03,P,,,401,32320000,,,,,,,,,202/04322,0,0,,0001763,,,
0004322,019,L,192,3081.6,0,91053.92,I,005,P,03,P,,,401,32320000,,,,,,,,,202/04322,0,0,,0001763,,,
0004322,002,G,24,17383.021,0,91053.92,K,005,P,03,P,,,401,32320000,,,,,,,,,202/04322,0,0,,0001763,,,
0004324,001,A,120,56246.4,0,82494.72,G,005,P,03,P,,,980,32220000,,,,,,,,,302/04324,0,0,,0001764,,,
0004324,009,O,48,21846.471,0,82494.72,G,005,P,03,P,,,980,32220000,,,,,,,,,302/04324,0,0,,0001764,,,
0004324,019,L,130,2086.5,0,82494.72,I,005,P,03,P,,,980,32220000,,,,,,,,,302/04324,0,0,,0001764,,,
0004324,002,G,10,6562.08,0,82494.72,K,005,P,03,P,,,980,32220000,,,,,,,,,302/04324,0,0,,0001764,,,
0004326,001,A,168,78744.96,0,82494.72,G,005,P,03,P,,,930,32230000,,,,,,,,,303/04326,0,0,,0004326,,,
0004326,019,L,198,3177.9,0,82494.72,I,005,P,03,P,,,930,32230000,,,,,,,,,303/04326,0,0,,0004326,,,
0004326,002,G,30,19686.24,0,82494.72,K,005,P,03,P,,,930,32230000,,,,,,,,,303/04326,0,0,,0004326,,,
0004331,001,A,168,67851.43,0,71082.45,G,005,P,03,U,,,920,32400000,,,,,,,,,407/00000,0,0,,0001767,,,
0004331,019,L,227,3643.35,0,71082.45,I,005,P,03,U,,,920,32400000,,,,,,,,,407/00000,0,0,,0001767,,,
0004331,002,G,59,33360.286,0,71082.45,K,005,P,03,U,,,920,32400000,,,,,,,,,407/00000,0,0,,0001767,,,
0004341,001,A,168,76021.575,0,79641.65,G,005,P,06,R,,,997,31300000,,,,,,,,,603/00000,0,0,,0001773,,,
0004341,019,L,183,2937.15,0,79641.65,I,005,P,06,R,,,997,31300000,,,,,,,,,603/00000,0,0,,0001773,,,
0004341,002,G,15,9502.697,0,79641.65,K,005,P,06,R,,,997,31300000,,,,,,,,,603/00000,0,0,,0001773,,,
0004349,014,O,0,0,168,82494.72,G,005,P,03,P,,,930,32220000,,,,,,,,,302/04349,0,0,,0001774,,,
0004354,001,A,168,62132.328,0,65091.01,G,005,P,03,R,,,910,42000000,,,,,,,,,405/00000,0,0,,0001776,,,
0004354,019,L,168,2696.4,0,65091.01,I,005,P,03,R,,,910,42000000,,,,,,,,,405/00000,0,0,,0001776,,,
0004366,001,A,96,62115.524,0,113878.46,G,005,P,03,P,,,930,32220000,,,,,,,,,302/04366,0,0,,0002056,,,
0004366,009,O,72,48589.219,0,113878.46,G,005,P,03,P,,,930,32220000,,,,,,,,,302/04366,0,0,,0002056,,,
0004366,019,L,138,2214.9,0,113878.46,I,005,P,03,P,,,930,32220000,,,,,,,,,302/04366,0,0,,0002056,,,
0004366,002,G,42,38045.758,0,113878.46,K,005,P,03,P,,,930,32220000,,,,,,,,,302/04366,0,0,,0002056,,,
0004366,007,E,40,2800,0,113878.46,K,005,P,03,P,,,930,32220000,,,,,,,,,302/04366,0,0,,0002056,,,
0004371,001,A,168,73298.2,0,76788.59,G,005,P,03,P,,,920,32260000,,,,,,,,,306/04371,0,0,,0001782,,,
0004371,019,L,168,2696.4,0,76788.59,I,005,P,03,P,,,920,32260000,,,,,,,,,306/04371,0,0,,0001782,,,
0004389,001,A,168,107340.479,0,112451.93,G,004,P,03,U,,,997,32320000,,,,,,,,,202/00000,0,0,,0001787,,,
0004389,019,L,258,4140.9,0,112451.93,I,004,P,03,U,,,997,32320000,,,,,,,,,202/00000,0,0,,0001787,,,
0004389,002,G,90,80505.359,0,112451.93,K,004,P,03,U,,,997,32320000,,,,,,,,,202/00000,0,0,,0001787,,,
0004392,001,A,200,100228.25,0,88200.86,G,005,P,03,P,,,930,32330000,,,,,,,,,203/04392,0,0,,0001788,,,
0004392,019,L,220,3531,0,88200.86,I,005,P,03,P,,,930,32330000,,,,,,,,,203/04392,0,0,,0001788,,,
0004392,002,G,20,14031.955,0,88200.86,K,005,P,03,P,,,930,32330000,,,,,,,,,203/04392,0,0,,0001788,,,
0004392,004,B,64,8338.99,0,88200.86,K,005,P,03,P,,,930,32330000,,,,,,,,,203/04392,0,0,,0001788,,,
0004393,001,A,188,80500.372,0,75362.05,G,005,P,03,P,,,910,32330000,,,,,,,,,203/04393,0,0,,0001789,,,
0004393,019,L,188,3017.4,0,75362.05,I,005,P,03,P,,,910,32330000,,,,,,,,,203/04393,0,0,,0001789,,,
0004393,004,B,64,7125.139,0,75362.05,K,005,P,03,P,,,910,32330000,,,,,,,,,203/04393,0,0,,0001789,,,
0004396,001,A,192,96219.12,0,88200.86,G,005,P,03,P,,,997,32330000,,,,,,,,,203/04396,0,0,,0001790,,,
0004396,019,L,202,3242.1,0,88200.86,I,005,P,03,P,,,997,32330000,,,,,,,,,203/04396,0,0,,0001790,,,
0004396,002,G,10,7015.977,0,88200.86,K,005,P,03,P,,,997,32330000,,,,,,,,,203/04396,0,0,,0001790,,,
0004396,004,B,56,7296.617,0,88200.86,K,005,P,03,P,,,997,32330000,,,,,,,,,203/04396,0,0,,0001790,,,
0004397,001,A,160,65917.264,0,72508.99,G,005,P,06,R,,,991,32310000,,,,,,,,,201/00000,0,0,,0001791,,,
0004397,010,O,8,3182.631,0,72508.99,G,005,P,06,R,,,991,32310000,,,,,,,,,201/00000,0,0,,0001791,,,
0004397,019,L,177,2840.85,0,72508.99,I,005,P,06,R,,,991,32310000,,,,,,,,,201/00000,0,0,,0001791,,,
0004397,002,G,17,9805.193,0,72508.99,K,005,P,06,R,,,991,32310000,,,,,,,,,201/00000,0,0,,0001791,,,
0004400,001,A,96,56668.756,0,103892.72,G,005,P,04,P,,,930,32250000,,,,,,,,,305/04400,0,0,,0001792,,,
0004400,009,O,72,44090.921,0,103892.72,G,005,P,04,P,,,930,32250000,,,,,,,,,305/04400,0,0,,0001792,,,
0004400,019,L,107,1717.35,0,103892.72,I,005,P,04,P,,,930,32250000,,,,,,,,,305/04400,0,0,,0001792,,,
0004400,002,G,11,9090.613,0,103892.72,K,005,P,04,P,,,930,32250000,,,,,,,,,305/04400,0,0,,0001792,,,
0004430,001,A,165,77338.8,0,82494.72,G,005,P,03,P,,,910,32270000,,,,,,,,,307/04430,0,0,,0001800,,,
0004430,019,L,236,3787.8,0,82494.72,I,005,P,03,P,,,910,32270000,,,,,,,,,307/04430,0,0,,0001800,,,
0004430,002,G,71,46590.768,0,82494.72,K,005,P,03,P,,,910,32270000,,,,,,,,,307/04430,0,0,,0001800,,,
0004430,017,O,3,0,0,82494.72,K,005,P,03,P,,,910,32270000,,,,,,,,,307/04430,0,0,,0001800,,,
0004434,001,A,166,72425.602,0,76788.59,G,005,P,03,P,,,910,32250000,,,,,,,,,306/04434,0,0,,0001801,,,
0004434,019,L,184,2953.2,0,76788.59,I,005,P,03,P,,,910,32250000,,,,,,,,,306/04434,0,0,,0001801,,,
0004434,002,G,18,10994.73,0,76788.59,K,005,P,03,P,,,910,32250000,,,,,,,,,306/04434,0,0,,0001801,,,
0004434,017,O,2,0,0,76788.59,K,005,P,03,P,,,910,32250000,,,,,,,,,306/04434,0,0,,0001801,,,
